prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
cumberland_G3C,15,7,39,19,23,9,55
cumberland_G4A,15,9,45,35,37,8,58
cumberland_G4B,23,8,41,41,35,10,51
cumberland_G4C,21,11,47,44,42,11,53
cumberland_G5A,18,27,55,79,70,23,59
cumberland_G5B,16,27,60,58,74,27,56
cumberland_G5C,14,13,51,50,45,16,50
cumberland_G6A,30,10,44,23,44,7,58
cumberland_G6B,7,1,29,6,12,5,50
cumberland_G6C,26,1,43,17,34,8,54
cumberland_G7A,11,2,33,15,22,4,53
cumberland_G7B,13,2,32,6,19,2,51
cumberland_G8A,21,24,56,60,56,22,60
cumberland_G8B,13,18,47,54,52,14,56
cumberland_G8C,28,18,44,58,47,17,59
cumberland_G8D,20,16,44,65,61,16,60
cumberland_G9A,21,17,46,58,51,9,56
cumberland_G9B,41,27,60,70,63,24,66
cumberland_LI65,13,17,44,35,53,10,60
cumberland_LR63,13,22,56,74,63,28,56
cumberland_MB62,5,13,49,57,49,16,51
cumberland_MR02,14,27,49,61,56,19,55
cumberland_SH77,21,7,38,27,33,3,51
currituck_CB,3,0,0,0,3,1,40
currituck_CH,8,8,31,21,34,5,60
currituck_CI,0,0,0,2,3,0,46
currituck_CJ,3,3,28,2,22,5,52
currituck_GW,0,0,0,0,4,0,45
currituck_IR,1,0,28,6,16,0,52
currituck_KI,2,1,4,4,11,2,58
currituck_MY,12,12,39,23,48,11,64
currituck_PB,12,6,31,18,42,13,64
currituck_PP,5,1,28,5,21,5,60
currituck_WH,0,2,5,1,6,2,48
dare_AVON,0,0,0,2,9,0,48
dare_BUX,2,2,4,5,14,2,54
dare_CHCA,0,0,0,0,9,1,50
dare_COL,3,4,7,9,39,4,58
dare_DUCK,0,1,3,0,11,1,47
dare_EL,1,0,0,0,1,1,28
dare_FRCO,1,0,1,7,5,0,51
dare_HAT,0,0,0,0,4,0,48
dare_KDH,9,10,20,26,58,14,64
dare_KTHK,4,7,14,9,36,7,54
dare_MATO,5,2,33,27,49,11,57
dare_MH,0,0,5,1,6,0,45
dare_NGHD,4,3,11,2,28,5,55
dare_SOSH,1,5,6,9,33,2,56
dare_STPT,0,0,0,0,0,0,39
dare_WAN,3,1,1,2,13,0,50
davidson_10,7,12,29,17,21,6,53
davidson_12,1,0,3,0,6,0,49
davidson_14,3,3,5,3,13,2,50
davidson_16,8,4,16,13,11,2,52
davidson_18,1,0,3,2,9,1,51
davidson_20,3,1,13,2,9,1,52
davidson_22,1,1,17,6,10,1,51
davidson_24,2,9,17,10,15,0,47
davidson_26,2,1,12,6,7,0,45
davidson_28,4,8,30,8,22,3,50
davidson_30,6,8,48,24,32,8,47
davidson_32,4,5,37,17,23,4,50
davidson_34,6,26,40,24,30,11,48
davidson_36,2,6,30,18,27,1,47
davidson_38,5,3,44,21,21,7,48
davidson_4,8,10,31,24,24,5,55
davidson_40,1,8,31,11,22,4,47
davidson_42,4,3,6,7,9,0,51
davidson_44,4,3,35,11,16,3,50
davidson_46,2,2,24,7,15,0,50
davidson_48,4,6,22,4,12,1,53
davidson_50,9,5,17,13,12,4,57
davidson_52,5,7,14,9,20,3,55
davidson_54,4,0,4,8,8,0,51
davidson_56,2,0,1,6,7,0,50
davidson_58,7,5,25,16,19,3,53
davidson_6,4,0,18,15,14,2,55
davidson_60,11,15,41,35,27,7,55
davidson_62,6,5,38,23,25,2,48
davidson_64,2,1,46,23,20,7,47
davidson_66,9,3,37,23,22,3,53
davidson_68,5,4,36,32,19,2,53
davidson_70,4,8,23,11,13,0,51
davidson_72,3,3,17,15,21,1,50
davidson_74,14,8,22,17,18,2,55
davidson_76,8,7,12,21,16,4,52
davidson_78,9,2,18,15,17,2,57
davidson_8,4,3,15,5,8,1,50
davidson_80A,7,11,11,13,12,4,55
davidson_82,5,9,15,9,17,0,54
davidson_84,8,5,31,18,33,6,55
davidson_86A,6,13,31,37,40,6,55
davidson_88,5,12,27,14,30,3,57
davie_,0,0,4,0,1,0,10
davie_1,1,0,31,5,9,0,44
davie_10,2,1,18,9,13,5,50
davie_11,2,1,15,13,14,1,45
davie_12,5,7,22,13,17,3,54
davie_13,0,13,26,13,25,3,48
davie_14,1,2,23,6,13,1,46
davie_2,1,2,17,6,6,1,49
davie_3,1,0,29,15,18,3,47
davie_4,4,5,26,15,7,2,47
davie_5,5,3,21,9,13,3,48
davie_6,1,1,20,3,9,2,47
davie_7,2,1,23,4,12,4,45
davie_8,2,5,31,30,21,6,48
davie_9,1,4,31,25,13,3,48
duplin_,0,0,2,0,0,0,2
duplin_ALBE,0,0,21,34,13,2,55
duplin_BEUL,4,0,32,14,22,10,59
duplin_CALY,0,2,28,17,12,0,52
duplin_CFRK,1,0,7,10,9,0,50
duplin_CHAR,2,0,42,14,18,1,46
duplin_CHIN,0,2,24,3,11,1,51
duplin_CYCK,1,0,25,0,7,0,55
duplin_FAIS,3,0,39,27,34,3,52
duplin_GLIS,1,0,14,20,5,1,55
duplin_HALL,1,1,33,8,21,5,58
duplin_KENA,5,3,50,22,31,7,63
duplin_LOCK,1,0,18,3,3,0,48
duplin_MAGN,5,0,44,28,24,5,51
duplin_ROCK,0,1,31,10,11,2,50
duplin_ROSE,4,2,42,18,21,2,55
duplin_SMCA,2,0,32,13,9,3,51
duplin_WALL,4,5,53,37,47,7,66
duplin_WARS,5,3,58,35,41,8,57
duplin_WOLF,0,0,31,44,26,1,59
durham_,0,1,16,2,12,1,9
durham_1,3,5,43,26,26,9,50
durham_10,2,3,47,15,31,9,26
durham_12,2,0,42,8,17,3,10
durham_13,4,5,50,17,28,9,16
durham_14,8,5,48,26,37,7,42
durham_15,4,3,48,31,37,11,37
durham_16,2,22,42,35,55,10,58
durham_17,8,5,56,23,53,17,40
durham_18,4,8,54,32,40,14,45
durham_19,4,7,54,28,57,19,48
durham_2,4,27,41,47,58,22,59
durham_20,5,9,41,27,43,13,53
durham_21,3,7,36,21,36,9,53
durham_22,7,12,54,40,63,15,54
durham_23,8,18,53,44,66,16,59
durham_24,3,20,39,36,57,11,57
durham_25,4,11,36,21,47,10,61
durham_26,2,4,28,6,18,5,53
durham_27,3,27,36,21,59,12,61
durham_28,9,13,41,17,46,9,61
durham_29,8,6,51,39,42,10,56
durham_3,3,20,30,25,43,12,56
durham_30-1,11,30,53,51,67,18,57
durham_30-2,10,22,56,48,66,17,61
durham_31,10,24,44,40,52,13,58
durham_32,4,26,33,23,40,6,57
durham_33,12,34,47,61,71,26,64
durham_34-1,5,21,51,31,42,13,53
durham_34-2,10,33,60,43,64,18,53
durham_35-1,8,30,48,40,66,16,62
durham_35-2,7,41,43,37,61,15,59
durham_36,9,26,44,44,49,16,57
durham_37,7,25,40,43,65,13,62
durham_38,12,36,49,57,79,21,73
durham_39,8,23,41,22,56,10,57
durham_4,4,15,22,15,37,11,52
durham_40,9,11,43,30,37,19,54
durham_41,0,1,48,6,30,6,16
durham_42,2,0,45,4,23,4,10
durham_43,11,41,38,43,80,26,61
durham_44,6,37,44,31,67,20,60
durham_45,10,28,49,33,62,11,63
durham_46,4,19,53,48,58,21,55
durham_47,5,1,53,13,30,8,31
durham_48,2,17,40,22,40,5,55
durham_5,16,37,55,63,74,25,66
durham_50,2,28,40,41,59,20,62
durham_51,6,43,45,49,65,16,63
durham_52,3,8,48,28,57,11,48
durham_53-1,7,36,37,41,63,16,61
durham_53-2,6,36,38,39,66,15,64
durham_54,11,34,57,56,76,23,67
durham_55-11,4,4,49,8,36,9,21
durham_55-49,3,1,42,16,30,12,15
durham_6,6,16,38,32,43,8,51
durham_7,3,21,38,33,54,17,54
durham_8,7,9,49,22,40,16,47
durham_9,9,14,47,11,47,10,59
edgecombe_,0,0,11,0,0,0,12
edgecombe_1001,2,0,41,3,14,3,50
edgecombe_101,0,2,46,5,28,4,40
edgecombe_102,1,5,47,11,25,5,51
edgecombe_103,0,3,39,10,14,3,49
edgecombe_104,2,1,38,3,12,3,47
edgecombe_1101,1,0,33,2,12,2,42
edgecombe_1201,7,0,55,3,38,12,38
edgecombe_1202,3,1,47,6,29,6,34
edgecombe_1203,2,3,45,14,34,5,55
edgecombe_1204,4,2,43,2,17,4,23
edgecombe_1205,3,1,51,5,22,4,9
edgecombe_1301,1,0,34,0,13,4,48
edgecombe_1401,1,0,30,1,6,1,51
edgecombe_201,1,0,31,1,9,1,44
edgecombe_301,1,0,23,1,10,0,37
edgecombe_401,1,0,30,1,4,1,35
edgecombe_501,1,1,30,4,5,1,41
edgecombe_601,1,0,39,4,8,1,37
edgecombe_701,5,0,43,3,21,1,45
edgecombe_801,0,0,36,8,12,2,43
edgecombe_901,0,2,29,1,6,3,46
forsyth_101,7,3,39,22,32,3,54
forsyth_11,9,18,41,49,39,7,63
forsyth_111,4,1,27,8,15,8,54
forsyth_112,9,3,35,17,27,9,56
forsyth_12,7,5,31,20,36,3,56
forsyth_122,10,22,45,45,53,14,54
forsyth_123,2,11,35,31,41,10,56
forsyth_13,6,17,42,30,40,6,55
forsyth_131,1,7,37,23,35,7,50
forsyth_132,3,12,38,23,31,7,61
forsyth_133,8,17,32,25,36,5,60
forsyth_14,2,10,32,16,23,5,57
forsyth_15,1,7,24,12,20,4,56
forsyth_201,4,8,58,41,51,20,57
forsyth_203,1,2,51,9,24,9,19
forsyth_204,3,3,47,17,30,7,46
forsyth_205,0,1,44,6,14,8,17
forsyth_206,2,3,44,20,25,5,43
forsyth_207,8,5,50,40,46,13,52
forsyth_21,5,2,33,15,37,2,60
forsyth_301,4,3,44,10,19,6,11
forsyth_302,2,4,51,20,22,4,33
forsyth_303,0,2,45,9,16,8,8
forsyth_304,3,3,50,3,23,9,19
forsyth_305,2,0,43,8,18,6,29
forsyth_306,5,4,47,35,29,10,51
forsyth_31,2,1,38,9,28,6,51
forsyth_32,4,6,37,14,36,5,53
forsyth_33,2,8,43,31,23,6,56
forsyth_34,4,2,34,17,22,3,55
forsyth_401,2,8,47,24,30,8,44
forsyth_402,3,4,49,10,26,9,20
forsyth_403,6,3,53,14,32,8,41
forsyth_404,7,5,52,15,32,14,49
forsyth_405,3,6,52,24,40,16,31
forsyth_42,8,11,39,38,38,6,57
forsyth_43,5,3,41,41,41,7,58
forsyth_501,2,4,44,15,29,9,44
forsyth_502,4,1,45,13,27,6,34
forsyth_503,3,9,44,34,38,18,53
forsyth_504,4,3,44,37,30,9,46
forsyth_505,4,4,49,32,37,8,49
forsyth_506,3,4,37,29,31,2,54
forsyth_507,6,18,50,52,51,11,57
forsyth_51,3,16,31,22,33,5,62
forsyth_52,0,2,14,6,17,2,50
forsyth_53,4,7,27,15,22,5,54
forsyth_54,4,8,27,14,39,3,57
forsyth_55,3,20,29,27,46,7,51
forsyth_601,7,8,42,25,27,6,53
forsyth_602,9,18,44,37,52,16,57
forsyth_603,2,8,43,29,39,11,55
forsyth_604,1,6,43,30,35,8,48
forsyth_605,4,24,40,55,50,12,57
forsyth_606,1,9,39,36,36,7,49
forsyth_607,3,11,36,26,38,5,60
forsyth_61,1,9,29,32,30,7,59
forsyth_62,2,4,29,20,18,4,55
forsyth_63,6,10,36,29,45,11,61
forsyth_64,2,3,27,18,15,5,50
forsyth_65,9,12,35,22,40,3,58
forsyth_66,7,8,28,42,38,4,58
forsyth_67,1,3,38,22,25,8,55
forsyth_68,4,2,37,17,26,4,54
forsyth_701,2,5,30,6,16,2,50
forsyth_702,1,12,32,17,28,6,56
forsyth_703,0,5,25,12,28,5,46
forsyth_704,4,8,31,12,30,5,52
forsyth_705,2,17,42,29,33,7,53
forsyth_706,3,3,32,18,24,6,51
forsyth_707,3,2,36,14,21,9,52
forsyth_708,2,14,43,41,45,12,62
forsyth_709,4,11,35,29,30,4,55
forsyth_71,2,19,29,23,43,7,53
forsyth_72,2,17,35,45,55,9,64
forsyth_73,5,4,28,15,34,4,56
forsyth_74,5,20,32,20,44,11,58
forsyth_75,2,1,10,3,12,3,46
forsyth_801,1,3,24,10,23,6,51
forsyth_802,2,2,5,11,12,6,53
forsyth_803,0,2,7,2,21,5,52
forsyth_804,1,8,17,4,14,4,49
forsyth_805,2,6,21,15,31,2,56
forsyth_806,2,4,25,22,27,6,52
forsyth_807,2,14,28,18,38,4,56
forsyth_808,4,20,46,47,51,12,58
forsyth_809,2,14,22,19,33,4,51
forsyth_81,9,4,43,32,43,13,54
forsyth_82,5,11,49,19,42,6,53
forsyth_83,4,4,49,15,30,8,57
forsyth_901,2,3,19,14,24,7,58
forsyth_902,4,11,39,19,36,11,51
forsyth_903,3,21,42,25,40,13,58
forsyth_904,6,5,41,42,34,5,50
forsyth_905,2,11,43,23,50,7,56
forsyth_906,2,13,41,32,50,11,55
forsyth_907,3,8,33,21,43,11,57
forsyth_908,6,10,31,12,37,3,57
forsyth_909,3,4,35,14,24,2,51
forsyth_91,3,2,29,10,20,4,57
forsyth_92,4,6,20,6,15,0,59
franklin_1,5,5,46,12,31,6,52
franklin_10,6,3,32,6,11,3,45
franklin_11,4,2,44,10,15,3,50
franklin_12,4,1,41,7,18,2,50
franklin_13,3,5,31,15,19,2,52
franklin_14,7,6,30,28,39,4,61
franklin_15,3,3,44,23,34,3,48
franklin_16,6,3,44,6,17,1,45
franklin_17,5,7,40,31,43,11,63
franklin_18,4,4,32,20,31,4,60
franklin_19,5,13,40,36,56,5,59
franklin_2,2,0,37,11,16,2,49
franklin_3,4,6,43,19,40,2,56
franklin_5,5,1,40,19,25,2,55
franklin_6,4,1,42,11,20,4,50
franklin_7,2,1,23,15,20,1,57
franklin_8,4,8,42,19,35,7,60
franklin_9,8,1,38,9,17,3,50
gaston_,1,0,14,1,2,1,25
gaston_1,4,6,30,8,20,5,47
gaston_10,0,10,38,31,30,9,58
gaston_11,4,3,43,29,29,5,52
gaston_12,10,3,38,20,20,6,63
gaston_13,6,8,40,28,38,7,58
gaston_14,1,3,22,15,18,0,48
gaston_15,7,22,45,40,56,9,66
gaston_16,3,14,33,23,33,2,61
gaston_17,7,17,39,42,39,12,63
gaston_18,6,28,45,60,56,14,69
gaston_19,10,8,48,33,51,13,62
gaston_2,9,6,49,29,34,5,54
gaston_20,6,3,32,15,33,6,57
gaston_21,11,6,38,6,20,3,54
gaston_22,7,6,39,29,39,8,65
gaston_23,3,9,30,17,32,6,65
gaston_24,4,24,40,19,42,8,60
gaston_25,1,13,29,10,34,7,61
gaston_26,9,16,28,18,28,5,56
gaston_27,2,19,30,24,46,5,64
gaston_28,9,19,26,16,30,2,64
gaston_29,5,9,28,15,39,5,57
gaston_3,3,2,45,20,22,12,54
gaston_30,4,7,22,12,28,3,61
gaston_31,5,5,33,12,33,4,63
gaston_32,1,6,24,23,28,4,58
gaston_33,4,2,23,6,33,7,51
gaston_34,4,0,19,7,18,4,61
gaston_35,3,1,25,6,12,5,54
gaston_36,3,8,34,18,29,6,54
gaston_37,0,0,22,9,13,0,50
gaston_38,3,2,25,7,29,7,62
gaston_39,6,2,27,7,33,5,65
gaston_4,2,11,49,42,56,9,60
gaston_40,11,5,42,23,43,9,60
gaston_41,3,5,27,24,27,2,58
gaston_42,5,6,28,10,30,2,58
gaston_43,5,7,40,47,37,10,65
gaston_44,9,5,35,14,35,4,63
gaston_45,5,18,43,18,38,6,56
gaston_46,7,13,35,16,44,7,64
gaston_5,6,4,51,12,35,8,53
gaston_6,2,0,47,15,26,9,52
gaston_7,5,3,44,7,18,7,30
gaston_8,5,2,38,20,18,5,51
gaston_9,4,7,45,20,32,11,52
gates_,0,0,9,0,1,0,11
gates_1,1,4,48,5,23,13,54
gates_2,0,0,29,2,13,5,51
gates_3,2,6,41,3,30,13,56
gates_4N,1,4,35,3,27,4,60
gates_4S,1,1,39,1,18,4,53
gates_5,0,0,36,1,14,6,53
graham_EAST,17,1,0,5,16,4,50
graham_STEC,11,1,0,4,6,0,41
graham_TAPO,2,0,0,3,5,1,37
graham_WEST,32,4,1,12,19,3,48
granville_,0,0,8,0,1,0,18
granville_ANTI,0,0,37,2,10,4,44
granville_BERE,3,2,41,4,15,1,58
granville_BTNR,11,7,47,26,40,12,68
granville_CORI,2,3,46,10,22,2,62
granville_CRDL,3,6,48,10,29,3,53
granville_CRDM,11,14,49,41,49,14,76
granville_EAOX,6,5,50,8,28,8,52
granville_MTEN,8,6,43,34,36,6,65
granville_OKHL,1,0,43,1,14,0,54
granville_SALM,2,5,48,7,20,2,57
granville_SASS,2,1,42,13,21,6,57
granville_SOOX,4,4,47,4,26,3,54
granville_TYHO,8,8,44,15,31,9,71
granville_WILT,6,6,45,39,42,12,73
granville_WOEL,2,1,44,13,17,0,49
greene_,0,0,12,0,1,0,9
greene_ARBA,2,0,32,12,4,3,44
greene_BEAR,0,0,29,3,7,0,40
greene_BULL,2,0,29,12,8,1,42
greene_CAST,1,1,33,6,5,1,49
greene_HOOK,2,0,31,9,9,3,43
greene_MAUR,1,1,38,9,4,1,44
greene_SH#1,2,3,36,11,11,2,46
greene_SHIN,2,1,33,16,12,6,43
greene_SUGG,1,1,33,5,7,1,42
greene_WALS,1,0,38,18,11,1,43
guilford_,2,1,20,2,4,1,19
guilford_CG1,4,20,34,18,31,9,50
guilford_CG2,2,16,30,15,24,3,48
guilford_CG3A,3,16,30,11,25,3,50
guilford_CG3B,4,21,34,9,31,4,49
guilford_FEN1,7,16,40,18,34,9,48
guilford_FEN2,2,7,24,6,13,4,50
guilford_FR1,7,30,40,40,50,14,52
guilford_FR2,6,29,28,20,32,7,53
guilford_FR3,5,17,30,21,27,7,46
guilford_FR4,1,8,26,10,25,3,49
guilford_FR5A,1,15,32,20,33,4,47
guilford_FR5B,1,10,28,20,20,3,48
guilford_G01,3,3,41,13,29,11,44
guilford_G02,5,23,36,9,18,4,39
guilford_G03,8,14,45,17,24,12,30
guilford_G04,7,5,48,13,16,11,42
guilford_G05,6,2,44,6,22,9,15
guilford_G06,1,3,45,2,19,6,23
guilford_G07,9,20,44,24,41,15,46
guilford_G08,5,23,47,25,41,12,47
guilford_G09,7,4,43,21,33,13,47
guilford_G10,6,21,42,27,31,10,48
guilford_G11,5,12,23,11,26,6,43
guilford_G12,2,8,22,6,26,10,48
guilford_G13,2,4,21,6,21,3,47
guilford_G14,2,9,20,6,14,6,45
guilford_G15,2,10,19,7,25,5,45
guilford_G16,1,3,14,6,15,0,47
guilford_G17,2,13,20,7,21,6,47
guilford_G18,0,4,14,2,16,2,46
guilford_G19,1,2,23,5,24,6,50
guilford_G20,0,4,34,6,29,7,51
guilford_G21,6,16,41,24,49,9,53
guilford_G22,0,10,29,2,20,4,47
guilford_G23,2,9,36,15,24,4,50
guilford_G24,1,10,39,10,28,9,49
guilford_G25,4,9,36,14,29,4,50
guilford_G26,5,19,41,20,33,10,51
guilford_G27,4,16,35,15,42,8,55
guilford_G28,2,7,26,11,23,5,45
guilford_G29,4,12,33,12,30,11,56
guilford_G30,0,12,16,6,27,5,48
guilford_G31,2,11,19,9,20,2,48
guilford_G32,2,20,28,4,29,2,47
guilford_G33,4,5,16,3,14,3,45
guilford_G34,3,14,25,10,27,3,48
guilford_G35,1,3,15,5,14,2,45
guilford_G36,2,12,31,17,41,6,49
guilford_G37,8,20,41,24,41,11,50
guilford_G38,2,19,33,24,37,11,50
guilford_G39,6,13,27,23,39,12,51
guilford_G40A1,0,14,24,16,32,6,50
guilford_G40A2,2,7,27,7,23,4,47
guilford_G40B,1,17,23,12,29,5,45
guilford_G41A,3,10,34,26,31,9,49
guilford_G41B,4,18,25,11,30,7,48
guilford_G42A,1,13,30,21,33,4,52
guilford_G42B,0,0,0,0,3,0,11
guilford_G43,9,21,36,40,43,14,53
guilford_G44,9,14,42,21,43,12,52
guilford_G45,5,18,31,29,40,14,48
guilford_G46,7,3,47,15,25,14,38
guilford_G47,11,18,39,23,36,11,49
guilford_G48,6,24,34,19,47,14,55
guilford_G49,6,13,37,16,31,8,40
guilford_G50,18,27,40,31,50,17,49
guilford_G51,9,35,35,24,32,9,41
guilford_G52,11,17,43,20,27,14,43
guilford_G53,12,13,46,23,37,12,41
guilford_G54,13,12,43,29,43,12,43
guilford_G55,9,12,41,17,28,14,40
guilford_G56,9,36,40,20,40,12,40
guilford_G57,8,19,39,23,35,8,47
guilford_G58,6,24,37,20,36,9,44
guilford_G59,7,20,33,11,36,7,45
guilford_G60,11,35,45,39,46,10,45
guilford_G61,8,24,40,21,40,12,45
guilford_G62,6,23,27,20,27,7,46
guilford_G63,0,10,32,11,29,11,47
guilford_G64,7,14,41,26,39,13,48
guilford_G65,7,26,37,31,42,13,48
guilford_G66,6,19,33,26,42,10,48
guilford_G67,6,3,39,13,22,13,20
guilford_G68,7,3,45,13,35,12,15
guilford_G69,3,7,46,17,43,17,40
guilford_G70,3,3,45,14,34,11,26
guilford_G71,3,4,46,18,33,10,24
guilford_G72,5,6,45,21,34,12,35
guilford_G73,6,2,42,8,24,10,23
guilford_G74,2,3,47,5,27,10,10
guilford_G75,3,7,44,10,27,5,31
guilford_GIB,7,7,37,12,25,5,53
guilford_GR,6,4,21,7,15,1,46
guilford_H01,11,21,41,41,30,11,49
guilford_H02,5,12,34,15,23,4,49
guilford_H03,7,32,48,19,34,12,44
guilford_H04,11,39,41,30,41,6,50
guilford_H05,7,31,46,21,36,10,44
guilford_H06,6,33,40,42,38,9,52
guilford_H07,7,7,43,18,32,10,35
guilford_H08,5,4,43,15,17,4,33
guilford_H09,10,7,45,18,32,11,37
guilford_H10,3,17,40,9,25,8,40
guilford_H11,9,8,41,17,34,13,43
guilford_H12,3,8,38,24,22,7,49
guilford_H13,4,10,32,8,28,7,52
guilford_H14,2,11,20,4,14,3,43
guilford_H15,3,17,35,28,36,5,47
guilford_H16,7,12,31,14,17,4,43
guilford_H17,4,16,38,13,28,6,44
guilford_H18,3,20,39,23,28,9,42
guilford_H19A,2,6,38,13,22,6,34
guilford_H19B,0,7,27,10,11,1,48
guilford_H20A,4,15,32,15,23,5,46
guilford_H20B,3,10,26,9,14,3,47
guilford_H21,0,14,31,9,17,1,48
guilford_H22,5,7,29,19,25,6,50
guilford_H23,3,10,25,12,19,2,46
guilford_H24,4,21,32,24,37,2,48
guilford_H25,9,25,40,30,39,5,52
guilford_H26,0,20,30,14,27,5,51
guilford_H27-A,3,32,32,39,30,3,49
guilford_H27-B,3,30,29,28,24,8,51
guilford_H28,4,26,35,31,31,5,48
guilford_H29A,3,33,37,28,39,8,46
guilford_H29B,4,28,32,24,37,12,49
guilford_JAM1,4,13,36,17,35,5,51
guilford_JAM2,1,19,28,16,25,6,45
guilford_JAM3,4,29,31,10,27,4,49
guilford_JAM4,4,14,26,5,24,3,48
guilford_JAM5,6,27,14,11,18,6,51
guilford_JEF1,7,8,35,18,20,8,52
guilford_JEF2,7,6,35,23,28,7,49
guilford_JEF3,8,9,47,20,40,12,47
guilford_JEF4,6,12,30,16,22,1,50
guilford_MON1,5,5,35,26,21,5,47
guilford_MON2A,6,6,41,24,34,9,46
guilford_MON2B,1,12,36,15,25,6,43
guilford_MON3,5,13,37,23,35,7,51
guilford_NCGR1,3,11,27,9,27,4,52
guilford_NCGR2,1,7,16,4,22,4,49
guilford_NCLAY1,4,11,37,8,25,6,48
guilford_NCLAY2,6,4,14,3,14,3,48
guilford_NDRI,7,5,19,15,18,0,47
guilford_NMAD,1,6,34,15,25,4,50
guilford_NWASH,2,0,15,3,7,0,48
guilford_OR1,6,14,26,19,25,9,50
guilford_OR2,3,15,21,16,32,4,51
guilford_PG1,3,3,32,7,18,5,47
guilford_PG2,7,5,29,5,21,3,50
guilford_RC1,3,10,33,21,31,7,51
guilford_RC2,1,8,39,22,33,8,54
guilford_SCLAY,4,3,21,8,17,2,45
guilford_SDRI,6,27,32,34,43,4,54
guilford_SF1,4,19,24,14,32,2,50
guilford_SF2,3,6,14,5,15,3,49
guilford_SF3,0,16,28,14,33,4,51
guilford_SF4,1,23,29,35,43,8,53
guilford_SMAD,8,6,33,16,27,6,53
guilford_STOK,7,15,24,31,32,7,52
guilford_SUM1,7,21,37,18,28,8,49
guilford_SUM2,7,7,35,7,23,5,47
guilford_SUM3,3,1,21,13,10,4,47
guilford_SUM4,8,5,12,1,14,1,51
guilford_SWASH,0,2,15,2,4,1,42
halifax_,10,0,23,0,4,0,21
halifax_BUTWD,4,0,25,1,7,1,31
halifax_CONC,0,1,24,0,6,0,29
halifax_ENF 1,4,1,39,4,12,5,24
halifax_ENF 2,4,4,45,1,11,2,27
halifax_ENF 3,1,2,38,2,15,3,26
halifax_FAUCT,5,2,30,2,7,4,39
halifax_HAL,2,4,37,2,16,3,38
halifax_HOB,0,0,29,2,6,1,33
halifax_HOL,37,18,40,7,30,4,28
halifax_LIT 1,10,2,41,4,20,5,38
halifax_LIT 2,5,2,28,2,14,4,42
halifax_PAL,1,1,26,1,5,0,13
halifax_RINGW,17,4,39,1,14,6,27
halifax_ROSEN,0,1,27,1,3,0,36
halifax_RR 1,2,6,28,8,19,2,44
halifax_RR 10,13,17,37,14,33,7,52
halifax_RR 11,4,9,40,7,30,5,53
halifax_RR 2,2,3,23,0,7,4,38
halifax_RR 3,4,2,24,2,9,1,45
halifax_RR 4,5,5,22,5,17,1,45
halifax_RR 5,2,3,33,5,10,3,45
halifax_RR 6,2,8,23,2,9,1,46
halifax_RR 7,2,2,38,5,19,4,38
halifax_RR 8,3,3,31,1,20,3,43
halifax_RR 9,5,2,49,9,33,9,47
halifax_SN 1,3,2,44,2,20,4,27
halifax_SN 2,0,3,31,3,15,1,42
halifax_WEL 1,4,2,41,6,25,4,29
halifax_WEL 2,2,2,28,2,4,1,29
halifax_WEL 3,3,1,46,5,31,5,36
harnett_,2,0,14,1,5,0,20
harnett_PR01,27,29,46,70,72,23,60
harnett_PR07,26,30,50,83,81,24,68
harnett_PR08,11,13,45,54,58,10,62
harnett_PR16,22,15,47,66,58,21,62
harnett_PR17,7,4,45,19,27,6,55
harnett_PR20,22,3,43,24,34,9,54
harnett_PR23,14,5,43,42,50,11,53
harnett_PR24,15,4,41,48,40,11,60
harnett_PR25,22,8,48,24,27,8,56
harnett_PR26,26,3,39,23,36,8,61
harnett_PR27,11,15,34,34,44,12,58
harnett_PR28,9,7,41,41,46,11,60
harnett_PR29,18,9,46,38,36,17,62
haywood_,1,0,0,0,3,0,22
haywood_AC,5,3,5,12,17,1,51
haywood_BC,0,0,0,0,0,0,12
haywood_BE-1,5,0,5,1,6,1,54
haywood_BE-2,2,1,3,8,10,1,46
haywood_BE-3,1,4,3,10,12,1,49
haywood_BE-4,2,1,8,13,13,0,47
haywood_BE-7,2,0,3,1,5,0,47
haywood_BE56,5,1,24,7,10,2,50
haywood_CE,0,0,0,1,2,0,44
haywood_CL-N,2,6,11,9,15,2,50
haywood_CL-S,8,2,13,6,13,3,52
haywood_CR,2,2,0,7,7,1,49
haywood_EF,0,1,1,3,8,1,47
haywood_FC-1,0,1,1,2,6,0,42
haywood_FC-2,0,0,0,1,0,0,30
haywood_HA,1,1,9,6,13,0,42
haywood_ID,0,0,2,5,5,2,45
haywood_IH,8,8,6,12,26,1,59
haywood_JC,11,0,2,13,25,4,55
haywood_LJ,1,1,6,9,12,0,50
haywood_P,5,1,6,16,7,1,55
haywood_PC,2,0,5,5,1,4,45
haywood_SA,4,6,4,6,12,3,48
haywood_WC,3,1,8,9,9,1,41
haywood_WE,5,3,3,7,10,0,51
haywood_WO,1,0,0,0,2,0,38
haywood_WS-1,3,2,13,6,17,2,52
haywood_WS-2,6,2,19,10,12,2,49
haywood_WW,5,0,7,7,10,1,53
henderson_AR,2,0,19,14,18,4,54
henderson_AT,4,3,7,17,39,3,57
henderson_BC,2,1,7,9,13,5,53
henderson_BK,0,3,30,8,14,1,49
henderson_CB,1,0,6,7,14,3,52
henderson_CC,8,10,21,24,33,6,64
henderson_CV,0,0,0,0,8,0,15
