prec_id,amer_indian,asian,black,hispanic,other,polyracial,white
buncombe_13.1,4,8,41,32,45,18,62
buncombe_14.2,2,10,44,33,54,11,64
buncombe_14.3,2,11,30,25,44,11,60
buncombe_15.1,2,4,21,17,55,9,63
buncombe_16.2,8,13,39,34,57,9,64
buncombe_17.1,3,3,23,11,51,9,66
buncombe_18.2,9,33,36,38,79,7,72
buncombe_19.1,4,10,29,23,32,4,57
buncombe_2.1,5,11,44,24,64,25,69
buncombe_20.1,0,5,26,12,33,7,58
buncombe_21.1,2,13,43,20,52,9,68
buncombe_22.2,4,12,14,15,34,10,67
buncombe_23.2,1,3,5,3,10,4,45
buncombe_23.3,0,1,14,7,20,3,57
buncombe_24.1,1,12,30,33,46,6,62
buncombe_25.1,4,11,36,21,50,16,65
buncombe_26.1,3,7,29,22,40,17,63
buncombe_27.2,2,2,5,9,25,3,58
buncombe_28.1,8,16,27,30,54,18,67
buncombe_29.2,7,15,32,30,50,10,67
buncombe_3.1,4,12,36,30,53,12,66
buncombe_30.2,2,16,21,20,45,3,60
buncombe_30.3,4,17,20,25,46,7,63
buncombe_31.1,0,1,2,4,26,2,57
buncombe_32.1,2,5,17,17,33,6,61
buncombe_33.2,5,5,15,3,28,3,57
buncombe_33.3,3,4,26,17,37,4,65
buncombe_34.1,1,3,11,4,21,4,61
buncombe_35.1,0,11,30,8,30,3,54
buncombe_36.1,5,7,22,12,38,8,63
buncombe_37.1,2,3,3,10,30,4,58
buncombe_38.2,4,1,6,12,34,6,63
buncombe_38.3,10,10,29,24,58,8,67
buncombe_39.2,0,1,12,9,32,7,62
buncombe_39.3,5,5,11,12,45,4,61
buncombe_4.1,0,9,17,10,38,6,60
buncombe_40.2,3,6,17,15,50,9,64
buncombe_41.1,4,4,14,26,53,7,67
buncombe_42.1,5,10,34,38,54,6,61
buncombe_43.2,6,7,30,31,37,13,65
buncombe_44.1,8,13,24,38,65,5,70
buncombe_45.1,7,11,20,38,56,13,69
buncombe_46.1,3,1,10,9,23,0,57
buncombe_47.1,4,3,19,21,60,3,71
buncombe_48.1,6,8,29,24,45,7,65
buncombe_49.1,12,4,24,20,54,11,68
buncombe_5.1,2,5,13,18,50,6,66
buncombe_50.1,1,3,6,1,28,2,59
buncombe_51.2,6,3,11,8,38,2,65
buncombe_52.1,6,6,21,27,63,7,69
buncombe_53.1,6,2,18,13,45,5,65
buncombe_54.2,6,19,38,37,59,17,70
buncombe_55.1,3,16,29,28,46,11,66
buncombe_56.2,0,6,30,21,38,6,63
buncombe_57.1,7,9,21,17,54,6,64
buncombe_58.1,2,3,9,14,33,1,60
buncombe_59.1,4,7,25,13,47,10,66
buncombe_6.1,2,5,23,16,35,7,56
buncombe_60.2,3,10,19,16,32,5,62
buncombe_60.4,2,6,9,14,32,6,59
buncombe_61.1,5,5,18,6,39,6,67
buncombe_62.1,4,11,20,19,44,9,67
buncombe_63.1,1,1,1,3,9,1,51
buncombe_64.1,2,4,31,17,37,6,59
buncombe_65.1,6,16,21,34,52,13,65
buncombe_66.1,1,5,28,28,51,6,59
buncombe_67.1,1,4,14,11,45,6,61
buncombe_68.1,9,10,33,37,64,11,71
buncombe_681,8,0,4,2,10,0,51
buncombe_69.1,7,7,29,23,54,8,70
buncombe_7.1,2,2,27,15,41,10,64
buncombe_70.1,4,12,26,27,59,12,65
buncombe_71.1,8,13,21,24,61,7,73
buncombe_8.2,7,10,43,34,52,10,66
buncombe_8.3,4,12,44,23,45,11,61
buncombe_9.1,10,10,36,38,57,13,70
burke_,0,0,5,0,0,0,15
burke_0029-A,0,19,19,8,16,1,50
burke_0029-B,3,1,6,3,6,1,55
burke_0047-A,4,10,36,8,26,8,57
burke_0047-B,2,5,31,2,21,2,52
burke_1,3,27,25,21,30,2,58
burke_11,3,32,18,19,25,3,55
burke_12,3,7,5,2,18,1,57
burke_13,4,24,18,13,28,4,56
burke_14,3,19,3,10,19,4,58
burke_15,2,23,11,8,20,2,55
burke_18,1,0,1,0,4,0,48
burke_19,0,0,17,5,5,1,47
burke_20,2,0,21,2,6,1,48
burke_21,1,16,8,9,15,1,56
burke_22,3,22,13,9,18,3,55
burke_24,1,20,14,11,27,2,55
burke_3,2,12,8,8,13,0,52
burke_31,4,3,36,28,28,7,58
burke_34,2,8,33,18,23,3,58
burke_35,5,4,35,29,11,8,52
burke_36,0,18,17,20,23,2,55
burke_38,1,22,25,22,25,2,59
burke_39,6,12,38,29,32,6,54
burke_40,2,18,22,11,15,4,56
burke_48,2,13,27,16,26,3,54
burke_51,3,32,41,23,35,9,57
burke_52,4,23,25,5,20,3,53
burke_53,1,19,10,12,26,3,51
burke_62,0,1,8,1,5,0,48
burke_64,0,5,1,1,9,0,49
burke_65,2,10,5,5,17,0,52
burke_66,3,18,29,19,18,3,58
burke_70,1,10,19,7,14,2,58
cabarrus_,0,0,4,0,0,0,13
cabarrus_36586,4,19,40,33,56,15,62
cabarrus_36647,4,9,27,25,33,7,59
cabarrus_36678,4,5,12,20,14,3,55
cabarrus_36708,6,1,7,2,12,0,52
cabarrus_36739,5,5,29,18,37,3,62
cabarrus_36770,3,3,21,17,29,4,59
cabarrus_36800,18,10,42,22,53,13,72
cabarrus_43832,6,2,29,35,32,7,60
cabarrus_43834,6,33,44,35,65,18,64
cabarrus_43836,12,28,35,36,46,7,56
cabarrus_43837,4,19,33,21,39,6,61
cabarrus_43838,7,17,43,58,52,15,64
cabarrus_43839,3,2,10,5,17,0,51
cabarrus_43840,9,25,41,40,49,9,63
cabarrus_43862,6,12,44,47,48,17,58
cabarrus_43863,10,27,43,59,63,14,67
cabarrus_43864,6,23,51,62,72,15,67
cabarrus_43866,10,27,39,40,55,13,68
cabarrus_43867,11,20,47,53,53,18,62
cabarrus_43868,5,21,36,21,47,5,62
cabarrus_43869,13,35,56,64,72,25,75
cabarrus_43870,16,44,49,69,65,23,69
cabarrus_43922,6,8,51,34,38,16,56
cabarrus_43923,4,12,46,53,40,8,57
cabarrus_43924,7,10,38,32,33,12,63
cabarrus_43925,6,2,41,18,27,3,52
cabarrus_43926,3,8,38,39,25,9,53
cabarrus_43927,5,5,45,41,32,10,53
cabarrus_43928,1,3,31,22,33,2,53
cabarrus_43929,8,6,33,31,27,4,54
cabarrus_43930,2,10,47,27,30,7,61
cabarrus_43931,5,18,43,46,44,10,64
cabarrus_44136,7,14,48,72,53,11,66
cabarrus_44137,8,4,30,28,29,10,62
cabarrus_44166,2,1,30,17,19,3,49
cabarrus_44167,5,1,53,46,33,17,53
cabarrus_44168,4,19,40,35,37,4,57
cabarrus_44169,10,10,48,51,37,10,60
cabarrus_44170,2,6,29,15,29,1,57
cabarrus_44171,6,3,39,22,26,10,47
cabarrus_44172,0,0,48,26,26,11,43
cabarrus_44173,4,2,41,42,20,8,54
cabarrus_44174,3,5,40,31,36,10,60
cabarrus_44175,2,3,16,9,17,7,52
cabarrus_44176,2,11,38,36,45,12,58
cabarrus_44177,5,2,36,35,32,6,57
caldwell_PR01,4,3,40,26,33,10,59
caldwell_PR02,2,6,22,4,10,7,54
caldwell_PR05,6,6,27,34,33,0,66
caldwell_PR06,1,3,12,18,24,4,57
caldwell_PR07,0,0,16,5,10,4,54
caldwell_PR08,0,0,12,1,10,2,54
caldwell_PR13,1,9,5,9,28,2,59
caldwell_PR14,3,7,23,25,39,4,65
caldwell_PR15,2,9,16,21,29,8,65
caldwell_PR16,2,7,38,18,24,5,49
caldwell_PR17,0,10,18,16,19,1,55
caldwell_PR18,1,14,26,20,40,6,65
caldwell_PR21,4,3,14,14,25,1,60
caldwell_PR22,3,4,21,24,37,7,60
caldwell_PR24,2,4,13,22,14,3,55
caldwell_PR25,4,3,10,9,14,2,57
caldwell_PR28,2,5,14,20,39,2,63
caldwell_PR29,4,10,35,34,37,10,65
caldwell_PR30,5,6,76,40,37,14,110
caldwell_PR31,0,0,50,23,22,5,85
caldwell_PR32,1,1,22,6,25,2,102
camden_,0,0,1,0,0,0,5
camden_CH,5,11,42,10,38,6,60
camden_SH,3,7,30,5,26,3,65
camden_SM,3,5,36,11,41,6,61
carteret_,0,0,5,0,0,0,14
carteret_ABCH,3,3,6,10,32,10,60
carteret_ATSL,0,0,0,2,1,1,81
carteret_BCRK,6,2,21,12,29,6,63
carteret_BFT1,1,7,39,9,28,4,62
carteret_BFT2,4,5,39,20,28,6,69
carteret_BOGU,3,9,23,9,40,9,66
carteret_CCCP,3,13,11,15,38,2,68
carteret_CISL,2,0,0,0,1,0,33
carteret_DASW,1,1,0,0,5,1,111
carteret_EMIS,7,14,11,11,39,5,69
carteret_HAIS,1,3,0,1,5,1,53
carteret_IBSP,0,0,2,1,9,0,43
carteret_MASM,1,2,1,1,10,0,84
carteret_MCRK,3,0,3,5,9,1,48
carteret_MERR,0,0,12,1,8,2,45
carteret_MHD1,5,9,39,25,40,5,60
carteret_MHD2,4,15,38,23,50,7,68
carteret_MHD3,4,9,28,16,39,6,66
carteret_MHD4,4,7,15,11,42,3,69
carteret_NPT1,10,13,37,32,53,12,69
carteret_NPT2,8,9,35,25,37,9,66
carteret_NRIV,2,0,37,1,12,2,40
carteret_OTBE,5,2,0,0,24,4,102
carteret_PELE,3,4,7,7,24,0,54
carteret_PKNL,2,2,3,4,18,1,57
carteret_STEL,3,3,24,10,36,3,59
carteret_WIHA,7,3,33,8,27,4,106
carteret_WILD,9,13,31,31,42,9,71
caswell_,0,0,6,0,0,0,5
caswell_ANDE,0,2,28,6,22,3,48
caswell_HIGH,0,0,34,5,15,1,51
caswell_LEAS,1,1,31,0,7,1,45
caswell_LOCU,0,5,43,10,26,3,50
caswell_MILT,1,1,44,7,23,5,51
caswell_PELH,6,4,38,11,30,6,60
caswell_PROS,1,0,20,7,10,2,51
caswell_PROVI,2,0,23,2,6,1,50
caswell_STON,3,1,41,16,29,7,57
caswell_YANC,3,4,72,11,40,3,101
catawba_1,5,13,23,21,27,6,58
catawba_10,0,1,35,13,15,3,42
catawba_11,1,13,25,26,30,8,56
catawba_12,4,15,47,27,30,10,48
catawba_13,3,19,39,34,33,6,56
catawba_14,1,3,18,12,12,7,54
catawba_15,3,7,41,16,20,3,31
catawba_16,5,18,33,42,46,8,58
catawba_17,2,25,37,25,27,9,54
catawba_19,2,20,27,14,13,2,52
catawba_2,4,11,22,18,15,1,54
catawba_20,2,15,36,27,39,10,59
catawba_21,2,3,19,12,21,1,55
catawba_22,2,28,35,41,35,6,62
catawba_23,3,20,34,26,43,8,60
catawba_24,2,30,29,19,41,15,56
catawba_25,4,17,34,46,36,9,57
catawba_26,0,7,26,11,27,2,53
catawba_27,5,31,32,29,36,7,53
catawba_28,6,28,35,51,55,9,57
catawba_29,3,14,20,29,27,7,60
catawba_3,2,23,30,19,32,1,56
catawba_30,6,35,40,48,49,7,59
catawba_31,2,7,35,20,40,10,66
catawba_32,2,32,38,50,40,9,55
catawba_33,8,41,34,45,57,13,64
catawba_34,1,29,30,41,41,9,60
catawba_35,4,27,41,39,41,8,57
catawba_36,0,14,29,13,25,6,55
catawba_37,2,13,38,33,48,5,58
catawba_38,4,16,26,31,37,6,62
catawba_39,1,16,12,16,24,3,57
catawba_4,1,14,27,13,18,1,52
catawba_40,0,15,38,30,30,6,53
catawba_41,8,6,22,19,36,7,65
catawba_5,5,14,33,19,30,8,57
catawba_6,2,24,30,13,31,4,54
catawba_7,2,27,39,47,41,11,56
catawba_8,4,22,23,20,28,4,59
catawba_9,2,12,26,31,26,7,57
chatham_,0,0,3,0,0,0,7
chatham_15,2,6,31,14,33,12,68
chatham_18,4,7,39,21,24,8,61
chatham_20,10,5,34,16,34,6,67
chatham_21,2,5,18,8,31,3,63
chatham_24,1,0,10,8,12,1,50
chatham_3,3,4,29,15,29,5,61
chatham_30,5,5,36,24,31,4,60
chatham_42,3,7,24,8,39,6,63
chatham_45,2,2,26,7,14,3,53
chatham_6,1,1,11,2,11,1,53
chatham_73,0,3,0,3,12,2,18
chatham_75,4,30,36,22,63,6,70
chatham_78,2,20,26,23,51,13,81
chatham_85,6,7,44,62,45,10,68
chatham_9,2,2,30,13,31,1,65
chatham_ESC114,5,11,50,78,55,17,64
chatham_MCH110,8,20,40,39,70,21,79
chatham_NWM117,8,34,45,46,71,25,78
chatham_PIT113,12,21,48,59,72,17,83
cherokee_ANNW,11,7,10,12,19,2,56
cherokee_ANSW,5,4,17,11,16,4,54
cherokee_BELL,3,2,3,10,11,1,54
cherokee_BRAS,4,1,0,5,4,1,42
cherokee_CSON,6,2,2,5,8,1,48
cherokee_GCRK,11,0,0,3,5,1,42
cherokee_HANG,3,0,0,3,6,0,54
cherokee_HIWA,9,0,4,9,13,2,53
cherokee_HOTH,2,2,5,3,13,2,53
cherokee_MARB,9,2,9,4,14,2,55
cherokee_MURN,14,8,27,13,26,4,54
cherokee_MURS,14,9,12,15,26,5,57
cherokee_PCHT,12,5,10,16,19,3,57
cherokee_RGER,6,2,3,7,8,3,56
cherokee_TOPT,1,0,0,0,2,0,46
cherokee_UNKA,1,1,1,1,2,1,46
chowan_1,3,2,47,8,32,7,54
chowan_2,2,3,46,10,36,9,55
chowan_3,5,0,23,6,13,3,50
chowan_4,1,2,34,3,23,4,50
chowan_5,0,0,25,7,13,2,45
chowan_6,0,1,36,4,22,2,53
clay_,0,0,0,0,0,0,10
clay_BRAS,2,0,1,2,9,1,50
clay_HAY1,1,0,12,5,19,1,50
clay_HAY2,1,3,6,13,18,4,59
clay_HAYC,1,0,5,3,9,0,47
clay_HIAW,3,1,6,7,16,2,54
clay_SHCR,1,3,2,3,15,0,51
clay_SWEE,2,0,1,4,4,1,46
clay_TUSQ,1,2,1,2,6,0,51
clay_WARN,2,0,2,0,10,0,47
cleveland_,0,0,0,0,0,0,2
cleveland_BETHWR,1,7,30,10,25,4,51
cleveland_BR,8,8,56,27,47,12,109
cleveland_CASAR,2,0,0,3,13,1,49
cleveland_FALSTN,1,1,17,6,11,5,52
cleveland_GROVER,7,10,40,15,37,12,54
cleveland_KINGST,0,0,36,2,10,1,44
cleveland_KM N,6,13,77,21,56,14,117
cleveland_KM S,5,22,74,25,49,8,109
cleveland_LATT,1,5,35,21,26,8,53
cleveland_LAWNDL,1,1,36,7,14,2,51
cleveland_MRB-YO,4,1,21,5,15,1,51
cleveland_MULLS,3,0,16,9,14,0,57
cleveland_OAKGRV,4,9,33,24,35,5,62
cleveland_POLKVL,1,1,31,10,23,3,56
cleveland_RIPPY,7,4,45,19,32,10,57
cleveland_S 4A,2,8,76,43,48,22,99
cleveland_S 5,1,4,39,8,23,4,53
cleveland_S C,14,11,128,43,85,30,157
cleveland_S S,6,17,88,67,51,23,109
cleveland_SHANGI,3,6,35,13,22,6,56
cleveland_WACO,5,10,38,16,34,5,56
columbus_,0,0,9,0,0,0,9
columbus_P01A,14,8,37,4,31,8,51
columbus_P02B,33,11,35,7,14,7,40
columbus_P03,1,1,20,8,14,0,44
columbus_P04,2,0,26,3,3,1,40
columbus_P05,1,0,13,2,2,1,38
columbus_P06,7,0,31,4,5,0,47
columbus_P07,22,6,49,8,35,4,55
columbus_P08,5,0,8,1,4,1,39
columbus_P09,3,0,34,4,14,4,51
columbus_P10,5,0,10,6,3,0,51
columbus_P11,5,1,18,5,11,2,46
columbus_P12,1,0,0,0,0,0,35
columbus_P13,1,1,13,10,6,0,46
columbus_P14,17,2,44,18,29,8,54
columbus_P15,10,1,40,3,23,2,48
columbus_P16B,37,11,34,4,19,8,102
columbus_P17,24,1,39,9,17,5,47
columbus_P18,4,0,28,0,8,1,42
columbus_P19,6,6,44,12,39,4,52
columbus_P20A,6,2,44,3,25,2,46
columbus_P21,8,7,30,3,13,5,47
columbus_P22A,11,2,38,7,25,4,55
columbus_P23,17,4,41,9,25,6,53
columbus_P24,4,1,34,7,18,4,51
columbus_P25B,5,1,20,4,14,1,53
columbus_P26B,9,2,48,13,26,4,86
craven_,0,0,2,0,1,0,4
craven_10,0,0,35,5,14,0,46
craven_11,9,5,34,18,42,5,59
craven_12,0,1,9,6,10,2,49
craven_13,0,0,27,2,12,0,46
craven_14,10,3,44,18,43,12,61
craven_15,1,1,33,6,23,2,50
craven_16,6,14,44,34,49,8,65
craven_17,4,16,35,31,40,7,59
craven_19,10,11,47,33,41,12,55
craven_2,19,62,98,145,132,55,129
craven_20,2,3,27,16,36,3,63
craven_21,5,8,31,12,26,7,56
craven_23,3,18,43,40,54,6,64
craven_3,2,11,22,17,35,3,63
craven_4,1,6,37,11,21,4,49
craven_5,4,7,31,20,33,4,61
craven_6,1,3,41,13,20,0,48
craven_7,2,2,48,16,30,6,59
craven_8,0,2,37,6,13,3,52
craven_9,0,1,31,1,5,1,39
craven_N1,7,6,49,22,38,13,57
craven_N2,1,9,50,30,33,14,49
craven_N3,6,10,46,23,36,4,61
craven_N4,13,28,50,63,54,18,62
craven_N5,2,15,49,34,38,7,52
craven_N6,5,23,43,32,50,18,65
cumberland_,3,2,12,7,8,0,28
cumberland_AH49,7,27,55,68,57,20,63
cumberland_AL51,36,16,52,43,59,9,67
cumberland_CC01,16,9,56,34,58,14,49
cumberland_CC03,8,11,48,43,43,14,51
cumberland_CC04,3,4,37,27,36,7,55
cumberland_CC05,5,7,58,37,50,12,51
cumberland_CC06,7,10,35,22,38,13,58
cumberland_CC07,3,4,26,12,31,7,59
cumberland_CC08,3,8,33,18,21,3,54
cumberland_CC10,6,11,50,32,28,4,47
cumberland_CC12,4,15,25,18,37,1,61
cumberland_CC13,9,7,60,28,38,19,42
cumberland_CC14,15,34,46,56,61,15,55
cumberland_CC15,16,24,41,38,55,14,58
cumberland_CC16,6,4,54,24,33,11,26
cumberland_CC17,10,14,54,38,46,13,50
cumberland_CC18,11,16,42,32,38,6,52
cumberland_CC19,10,4,50,23,28,10,25
cumberland_CC21,17,21,54,52,77,27,66
cumberland_CC24,7,24,45,50,45,13,52
cumberland_CC25,4,25,44,54,51,15,62
cumberland_CC26,9,33,56,73,68,23,60
cumberland_CC27,16,32,53,88,77,24,63
cumberland_CC29,17,19,56,57,54,19,54
cumberland_CC31,16,13,50,51,49,13,57
cumberland_CC32,6,12,52,52,48,14,45
cumberland_CC33,10,23,48,56,64,20,55
cumberland_CC34,13,36,44,50,61,12,57
cumberland_CL57-1,13,26,58,86,56,17,58
cumberland_CL57-2,13,13,58,67,62,17,51
cumberland_CU02,23,13,47,54,51,17,60
cumberland_EO61-1,18,10,44,24,48,11,58
cumberland_EO61-2,16,4,45,22,39,9,59
cumberland_G10A,29,37,48,76,72,24,70
cumberland_G10B,28,15,45,53,58,16,66
cumberland_G10C,29,22,44,52,55,16,61
cumberland_G11A-1,11,27,56,77,63,22,56
cumberland_G11A-2,9,22,56,61,57,18,60
cumberland_G11B,25,31,56,91,70,30,68
cumberland_G1A,39,15,54,35,48,10,56
cumberland_G1B,29,16,45,49,57,11,61
cumberland_G2A,11,31,62,63,62,18,61
cumberland_G2B,15,24,55,74,67,28,66
cumberland_G2C-1,9,19,50,50,51,15,57
cumberland_G2C-2,11,28,51,59,62,18,59
cumberland_G2D,13,33,53,64,66,27,65
cumberland_G2E-1,12,13,51,50,52,17,54
cumberland_G2E-2,10,15,57,52,57,13,48
cumberland_G3A-1,28,22,53,73,58,17,61
cumberland_G3A-2,34,15,54,62,53,20,61
cumberland_G3B,25,11,48,26,34,9,54
cumberland_G3C,15,7,40,32,37,6,57
cumberland_G4A,14,8,48,37,42,13,55
cumberland_G4B,22,10,46,47,45,9,55
cumberland_G4C,23,16,50,57,48,11,58
