label,dvm_time,dvm_mse,king_time,king_mse
1_1,3.082529401779175,0.0825,13.860697984695435,0.025265564437401983
1_2,3.039202356338501,0.08924999999999998,14.035788583755494,0.058909228514917034
2_1,4.051125574111938,0.15324999999999997,16.865603542327882,0.06654895147326836
2_2,2.891322469711304,0.19424999999999998,11.499043560028076,0.06042551109240631
3_1,2.7445398330688477,0.1065,9.76847562789917,0.013398275840969979
3_2,2.720734643936157,0.10325,9.550894451141357,0.06198789528118741
