label,time,mle_phc_mse,mean_phc_mse,phc_granularity,n_steps
1_1,66.88528904914855,0.0725000038594009,0.06450000248849412,10,1000
1_2,66.891428232193,0.32624999463558213,0.32624999463558213,10,1000
2_1,66.52752876281738,0.150499998509884,0.1025000001415611,10,1000
2_2,66.48923063278198,0.05124999463558211,0.05124999463558211,10,1000
3_1,66.73147711753845,0.012499996423721597,0.012499996423721597,10,1000
3_2,68.71937837600709,0.02124999985098839,0.02124999985098839,10,1000
